412571524,0,37.7775821,-122.4168026
412571575,0,37.7810395,-122.4169671
566926788,0,37.7749392,-122.4195512
763026589,0,37.7821448,-122.4101928
763026749,0,37.7822252,-122.4111043
763026765,0,37.7822783,-122.4109714
763026766,0,37.782314,-122.4106991
815235101,0,37.7795362,-122.4135681
995847674,0,37.7799807,-122.4137027
1028661012,0,37.778129,-122.412322
1243846487,0,37.7801398,-122.4185776
1243846493,0,37.7802546,-122.418749
1243846506,0,37.7810556,-122.420279
1243846532,0,37.7783055,-122.4197236
1243846572,0,37.7802909,-122.418476
1243846574,0,37.7819865,-122.420467
1260547077,0,37.7750555,-122.4191539
1260547096,0,37.775087,-122.4194845
1260547102,0,37.7754145,-122.4192255
1260547112,0,37.7749529,-122.4194332
1260547114,0,37.7752891,-122.4193918
1260547119,0,37.7754958,-122.4185953
1270745624,0,37.7810859,-122.4105863
1420265428,0,37.7800217,-122.4153088
1420265437,0,37.779794,-122.4136638
1420265438,0,37.779775,-122.415953
1420265441,0,37.7797043,-122.4143316
1420265453,0,37.7795493,-122.4170667
1420265454,0,37.7794076,-122.4182347
1420265461,0,37.7807542,-122.4136151
1420265471,0,37.7800859,-122.4144088
1420265514,0,37.7801959,-122.4127289
1420265545,0,37.7807461,-122.4136631
1420265559,0,37.7794185,-122.41678
1420265564,0,37.7795199,-122.4158987
1420265599,0,37.7807334,-122.4137784
1420265601,0,37.7798196,-122.41397
1420265615,0,37.7798957,-122.4143703
1420265616,0,37.7799378,-122.4159887
1420265617,0,37.7794816,-122.4140586
1420265628,0,37.7804612,-122.4128279
1420265629,0,37.7799569,-122.4151844
1420265632,0,37.7804387,-122.413765
1420265642,0,37.7803857,-122.4136899
1420265643,0,37.7806952,-122.4138025
1420265650,0,37.7804027,-122.4137328
1420265657,0,37.7801716,-122.4137409
1420265665,0,37.7798487,-122.4167001
1420265667,0,37.7806613,-122.4138186
1420265681,0,37.7797612,-122.4166792
1420265689,0,37.7805844,-122.4126494
1420265693,0,37.7803013,-122.413756
1420265717,0,37.7797297,-122.416843
1420265746,0,37.7796325,-122.4151174
1420265748,0,37.780337,-122.4135263
1420265758,0,37.7803412,-122.4129154
1493456436,0,37.7771852,-122.41702
1493456442,0,37.7771798,-122.4172484
1493456444,0,37.7770817,-122.4173533
1493456447,0,37.7770592,-122.4175292
1493456453,0,37.7772101,-122.4170251
1493456454,0,37.7771612,-122.4172075
1493456465,0,37.7772137,-122.4169964
1493456486,0,37.7770174,-122.4173401
1493456489,0,37.777033,-122.4172183
1493456497,0,37.7771844,-122.4172123
1580501216,0,37.7858081,-122.4129919
1580501217,0,37.7803917,-122.418648
1616379033,0,37.7795794,-122.4160198
1616379035,0,37.7796096,-122.4157604
1616379036,0,37.7795919,-122.4162757
1616379037,0,37.7797039,-122.4163237
1616379039,0,37.779676,-122.4155883
1616379041,0,37.7798006,-122.4156067
1616379042,0,37.7797931,-122.416055
1616379049,0,37.7798132,-122.4158067
1616379053,0,37.7798895,-122.4197106
1616379061,0,37.7799318,-122.4197758
1616379067,0,37.7799452,-122.4190896
1616379070,0,37.7800129,-122.4189991
1616394523,0,37.7776043,-122.4149554
1616398897,0,37.7770445,-122.4157454
1616398905,0,37.7774368,-122.4152381
1616398908,0,37.7778159,-122.4152827
1723738810,0,37.7748335,-122.4191032
1723738829,0,37.7822065,-122.4103557
1723738832,0,37.7755496,-122.4186749
1723738851,0,37.7788284,-122.4148922
1723738892,0,37.7768038,-122.4179248
1723738928,0,37.7776726,-122.4167326
1723738948,0,37.7746586,-122.4197953
1723738951,0,37.7766561,-122.417705
1723738966,0,37.7804885,-122.4125281
1723739022,0,37.7747939,-122.4192708
1723739045,0,37.7765642,-122.4180049
1723739134,0,37.7766534,-122.4173857
1723739147,0,37.7822628,-122.4106246
1723739149,0,37.77502,-122.4193403
1723739197,0,37.7767445,-122.4178472
1723739216,0,37.7746633,-122.4192321
1723739226,0,37.7767727,-122.4178946
1723739263,0,37.7832019,-122.4090996
1723739317,0,37.7773168,-122.4165398
1723739366,0,37.7787205,-122.4147639
1723739386,0,37.7751635,-122.4191759
1773719082,0,37.7807142,-122.4167999
1773719089,0,37.7807936,-122.4168152
1804730952,0,37.7775902,-122.4174764
1804730953,0,37.7775026,-122.417552
1804730957,0,37.7775099,-122.417499
1804730958,0,37.7775761,-122.4175878
1857953240,0,37.77742,-122.4174807
2815132109,0,37.7763785,-122.4177301
2884715018,0,37.7799447,-122.4152954
2884715020,0,37.7796074,-122.4152239
2884715022,0,37.7764554,-122.4173782
2884715024,0,37.779655,-122.4150218
2884715027,0,37.7799691,-122.4150868
2884715028,0,37.780525,-122.4127247
2884715030,0,37.7794684,-122.414075
2884715031,0,37.7809443,-122.4136023
2884715032,0,37.7796337,-122.4148871
2884715036,0,37.7796152,-122.4159168
2884715037,0,37.7800138,-122.4149551
2884715039,0,37.7808491,-122.413633
2908408445,0,37.7803353,-122.4171435
2908408446,0,37.7803898,-122.4169767
2908408447,0,37.7804474,-122.4168445
2908408448,0,37.7804645,-122.4171187
2908408449,0,37.7805324,-122.4168653
2908408450,0,37.7805892,-122.4171032
2908408451,0,37.7806084,-122.4168815
3021675450,0,37.7805979,-122.417003
3021675451,0,37.7796583,-122.4166614
3529709200,0,37.7773891,-122.4174756
3649173012,0,37.7773855,-122.4175262
3649649601,0,37.7773718,-122.4174955
3687459637,0,37.7752288,-122.4134431
3687459641,0,37.7753987,-122.412643
3687459660,0,37.7758218,-122.4132275
3742505411,0,37.7795325,-122.4137385
3814451006,0,37.7823687,-122.410618
3906179650,0,37.7811229,-122.4163283
3910307145,0,37.7849148,-122.411772
3910307154,0,37.784016,-122.412037
3910307155,0,37.784106,-122.4124232
3910307257,0,37.7841105,-122.4124547
3910307259,0,37.7841312,-122.412167
3910307260,0,37.7841141,-122.4120584
3910307262,0,37.7841455,-122.4125038
3910307266,0,37.7842689,-122.4121023
3910307269,0,37.7842831,-122.4119534
3910307270,0,37.7842742,-122.4120533
3910307271,0,37.7844394,-122.412245
3910307273,0,37.7843006,-122.4122173
3910307276,0,37.7843728,-122.4125525
3910307278,0,37.7844757,-122.4119459
3910307280,0,37.7844831,-122.4118977
3910307283,0,37.7845618,-122.4117004
3910307284,0,37.7846564,-122.4117204
3910307288,0,37.7846381,-122.4118943
3910307289,0,37.7846495,-122.4117808
3910307290,0,37.7847689,-122.4117745
3910307291,0,37.784695,-122.4118924
3998387998,0,37.7810163,-122.4169616
3998388003,0,37.7810996,-122.4163234
3998388004,0,37.7808733,-122.416024
3998708924,0,37.7810099,-122.4170849
3998708925,0,37.7810263,-122.4169639
3999400982,0,37.7776328,-122.4133942
3999644793,0,37.7804069,-122.4175643
4013332671,0,37.7764754,-122.4194295
4013332675,0,37.7763089,-122.4194006
4016379791,0,37.776908,-122.4179634
4018809898,0,37.7767116,-122.4178019
4018809900,0,37.7807558,-122.4188955
4018809907,0,37.7806861,-122.4193688
4018809914,0,37.7806883,-122.4194255
4018809915,0,37.7806444,-122.4159845
4018809919,0,37.7809418,-122.4187545
4018809923,0,37.7807402,-122.4189462
4018809929,0,37.7809204,-122.4187539
4018809932,0,37.780965,-122.4187496
4018809937,0,37.7809901,-122.4187502
4018809944,0,37.7811612,-122.4187871
4018809949,0,37.7811282,-122.4121406
4018809951,0,37.7813318,-122.4188363
4018840046,0,37.778674,-122.4164724
4018840051,0,37.7805208,-122.4169184
4018840052,0,37.7805526,-122.4169962
4018840057,0,37.7804332,-122.4169835
4018840059,0,37.7788227,-122.4153369
4018840060,0,37.7804727,-122.4170746
4018840064,0,37.7788136,-122.4153873
4018840065,0,37.7788524,-122.4152321
4018889689,0,37.7798793,-122.4196712
4018889690,0,37.7803403,-122.4180816
4018889698,0,37.7803029,-122.4180591
4018889704,0,37.7802299,-122.4179311
4018889717,0,37.7793438,-122.4187073
4018889718,0,37.7798745,-122.4196322
4018889722,0,37.7798731,-122.4195926
4018889725,0,37.7802759,-122.4180368
4018889727,0,37.7793525,-122.4186363
4018889729,0,37.7799323,-122.4191335
4018889731,0,37.7800363,-122.4189853
4018889732,0,37.7799867,-122.4190208
4018889735,0,37.7802546,-122.4180098
4061762654,0,37.7757197,-122.4184446
4061762656,0,37.7765059,-122.4174506
4061762661,0,37.7775451,-122.416362
4061762663,0,37.7765433,-122.4176198
4061806109,0,37.777547,-122.4161616
4061806110,0,37.7780492,-122.4155268
4061806111,0,37.7786814,-122.4147149
4061806112,0,37.7804523,-122.4124836
4061806113,0,37.7821016,-122.4103908
4061806115,0,37.7822208,-122.4104338
4061806116,0,37.7812048,-122.411717
4061806117,0,37.7809809,-122.4120025
4061806118,0,37.7805274,-122.4125763
4061806119,0,37.7787765,-122.4148257
4061806120,0,37.7777858,-122.4160829
4064226224,0,37.7814231,-122.413792
4104885853,0,37.7801539,-122.4195293
4150631053,0,37.7821726,-122.4104794
4165593360,0,37.775306,-122.4192068
4176586407,0,37.782139,-122.4105292
4177104990,0,37.774615,-122.4174891
4177104992,0,37.77527,-122.4128075
4177104994,0,37.7753781,-122.4184469
4177104996,0,37.7764598,-122.4119245
4177104997,0,37.7764272,-122.4144722
4177104998,0,37.7764773,-122.4187153
4177105002,0,37.7785063,-122.414495
4177105003,0,37.7794616,-122.4112501
4177105004,0,37.7795986,-122.411422
4177105005,0,37.7800912,-122.4120393
4177105006,0,37.7804329,-122.4173623
4177105008,0,37.7809841,-122.4132879
4177105014,0,37.7849761,-122.4119896
4177105016,0,37.7869043,-122.414898
4178081980,0,37.7811045,-122.4119715
4178174287,0,37.7774619,-122.4162654
4178230427,0,37.7763691,-122.4178444
4178230431,0,37.7765726,-122.4178824
4178230432,0,37.7765697,-122.4176637
4178230433,0,37.7765696,-122.4176577
4178230434,0,37.7765715,-122.4176523
4178230435,0,37.776575,-122.4176484
4178230436,0,37.7765795,-122.4176468
4178230437,0,37.7765858,-122.4177281
4178230439,0,37.7765841,-122.4176476
4178230440,0,37.776588,-122.4176509
4178230441,0,37.7766134,-122.4176922
4178426274,0,37.7823256,-122.41067
4178426275,0,37.7823402,-122.4105982
4178426276,0,37.7823416,-122.4106415
4427293291,0,37.778572,-122.4149525
4485990006,0,37.7766848,-122.4160149
4485990007,0,37.7764292,-122.4156861
4493103508,0,37.7752411,-122.419194
4493103509,0,37.7751129,-122.41936
4493184767,0,37.7804767,-122.4125136
4493184768,0,37.7805013,-122.412544
4493184771,0,37.7821936,-122.4104028
4493184772,0,37.7822111,-122.4103807
4493184773,0,37.7822163,-122.410374
4493184774,0,37.7821748,-122.4103663
4493184775,0,37.7821982,-122.4103367
4597232309,0,37.7810937,-122.4118587
4597232310,0,37.7811097,-122.4118791
4597232311,0,37.7812238,-122.4120684
4597232312,0,37.7811748,-122.4119582
4597232313,0,37.781143,-122.4119518
4597232314,0,37.7810643,-122.4120253
4597232315,0,37.7810376,-122.4120611
4597232316,0,37.781076,-122.4121301
4618111958,0,37.7806382,-122.4123386
4625283877,0,37.7757055,-122.418695
4625882943,0,37.7789728,-122.4133711
4674581815,0,37.7815851,-122.4161176
4674581816,0,37.7820168,-122.4127382
4720933147,0,37.7784902,-122.4182535
4720933150,0,37.7775245,-122.4180048
4720933151,0,37.7770291,-122.4179028
4720933152,0,37.7768748,-122.417873
4720933153,0,37.7768381,-122.4178657
4720933154,0,37.7768042,-122.4178456
4720933155,0,37.7767768,-122.4178116
4720933156,0,37.7767468,-122.4177655
4720933158,0,37.7765866,-122.417566
4850395375,0,37.7751644,-122.410299
4850395376,0,37.7791315,-122.4108361
4850395377,0,37.779913,-122.4118174
4850395378,0,37.7803955,-122.4124086
4911322444,0,37.7764406,-122.408249
4911322455,0,37.7820455,-122.4093491
4911554660,0,37.7821546,-122.4116571
4911554662,0,37.7821317,-122.4118364
4911554664,0,37.7821076,-122.4120249
4919765450,0,37.7787956,-122.4134621
4955815866,0,37.7780377,-122.4144187
4955815867,0,37.7780038,-122.4143763
4955815868,0,37.7779292,-122.4142833
4955815869,0,37.7780424,-122.4141409
4955815870,0,37.7778548,-122.4143769
4967499780,0,37.7751793,-122.4193725
4967529371,0,37.7751992,-122.419183
4967529372,0,37.7750624,-122.419351
4998861436,0,37.7765273,-122.4175448
4998861437,0,37.7765532,-122.4175125
5012209349,0,37.7774985,-122.4163079
5020811827,0,37.7818036,-122.4107515
5022428503,0,37.7749201,-122.4191215
5130735479,0,37.7764512,-122.4196287
5318057687,0,37.7794366,-122.416623
5318057690,0,37.7794491,-122.4137477
5318057691,0,37.7794866,-122.4137965
5318057692,0,37.7794945,-122.4136904
5318057693,0,37.7795203,-122.413723
5318057694,0,37.7795449,-122.4137542
5318057695,0,37.779578,-122.4137962
5318057696,0,37.7795832,-122.4136743
5318057697,0,37.7796351,-122.4138685
5318057698,0,37.7796274,-122.4137326
5318059439,0,37.7804294,-122.4127022
5318059440,0,37.78044,-122.4127157
5318059441,0,37.7806429,-122.4125755
5319364169,0,37.7845883,-122.4150407
5319364170,0,37.7845063,-122.4156858
5325047747,0,37.7845389,-122.4154296
5325047749,0,37.7846348,-122.4154476
5325047750,0,37.7847094,-122.415463
5372050421,0,37.7787938,-122.4166454
5372050422,0,37.7785728,-122.4165976
5429618377,0,37.7815068,-122.4060188
5429618388,0,37.7811928,-122.4064182
5429618391,0,37.7811057,-122.4074773
5429618399,0,37.7833695,-122.4096099
5429618400,0,37.7834728,-122.4096303
5429618401,0,37.7837253,-122.4096867
5429618402,0,37.7837768,-122.4093385
5429618404,0,37.7838048,-122.410132
5429618405,0,37.7841583,-122.4102004
5429618406,0,37.7842485,-122.4102223
5429618407,0,37.7836833,-122.4104553
5429618408,0,37.7836407,-122.4107556
5429618409,0,37.7836256,-122.4108622
5429618412,0,37.7830152,-122.4107433
5429618415,0,37.7830375,-122.4122219
5429618416,0,37.7827109,-122.4111888
5429618417,0,37.7830596,-122.4112532
5429618418,0,37.783158,-122.4112743
5429618419,0,37.7834906,-122.4119544
5429618420,0,37.7831831,-122.4118957
5429620621,0,37.7830799,-122.4118759
5429620622,0,37.78273,-122.4154028
5429620623,0,37.7826353,-122.4153859
5429620624,0,37.7829367,-122.4154414
5429620625,0,37.782803,-122.4154162
5429620627,0,37.7827644,-122.4157501
5429620635,0,37.7813107,-122.4135548
5429620636,0,37.7814482,-122.4135842
5429620637,0,37.7814911,-122.4134617
5429620638,0,37.7814366,-122.4136781
5429620642,0,37.7828498,-122.4176985
5429620643,0,37.7831783,-122.4177736
5429620644,0,37.7832839,-122.4177932
5429620645,0,37.7840934,-122.4168115
5429620646,0,37.7842489,-122.4168402
5429620647,0,37.7843563,-122.4168655
5429620648,0,37.7836813,-122.4164547
5429620649,0,37.7835579,-122.4164286
5429620650,0,37.7834599,-122.4164084
5429620651,0,37.7839511,-122.4170623
5429620652,0,37.7838986,-122.4175048
5429620653,0,37.7838801,-122.4176619
5429620656,0,37.7830245,-122.4198337
5429620657,0,37.7827194,-122.418133
5429620658,0,37.7824097,-122.4180723
5429620659,0,37.782296,-122.4180502
5429620660,0,37.7826909,-122.4185963
5429620661,0,37.7823372,-122.4185209
5429620662,0,37.7822384,-122.4184999
5429620665,0,37.7829797,-122.4201859
5429620673,0,37.7829629,-122.4203174
5429620687,0,37.7849988,-122.4117875
5429620689,0,37.7849021,-122.413337
5429620690,0,37.784807,-122.4133208
5429620695,0,37.7841188,-122.4187296
5429620697,0,37.7842893,-122.4187655
5429620698,0,37.7842193,-122.4192984
5429620699,0,37.7842037,-122.4194167
5434000418,0,37.7769019,-122.4091132
5434000419,0,37.7758047,-122.4101179
5434000420,0,37.7759843,-122.4103492
5434001021,0,37.7758451,-122.4101705
5434001022,0,37.7755561,-122.4100328
5434001023,0,37.7756695,-122.4101749
5434001024,0,37.7757163,-122.4102302
5434001026,0,37.7744828,-122.4094433
5434001031,0,37.7749191,-122.4088121
5434001032,0,37.7762642,-122.4108428
5434001033,0,37.7760479,-122.4111459
5434001034,0,37.7759518,-122.4112876
5434001035,0,37.7771353,-122.4131022
5434001036,0,37.7772028,-122.4131881
5434001037,0,37.7770623,-122.4133641
5434001038,0,37.7769956,-122.4132796
5434001040,0,37.7772657,-122.4129373
5434001041,0,37.7770284,-122.4141017
5434001042,0,37.7771697,-122.4142883
5434001043,0,37.777216,-122.4142277
5434001044,0,37.7770433,-122.4144396
5434001045,0,37.7770041,-122.4144972
5434001046,0,37.7765111,-122.4138388
5434001047,0,37.7763437,-122.413643
5434001048,0,37.7762803,-122.4135642
5434001057,0,37.7748522,-122.4162193
5434001058,0,37.774945,-122.4163434
5434001059,0,37.7752158,-122.4154843
5434001060,0,37.7753419,-122.4156305
5434001061,0,37.7754379,-122.4157211
5434001069,0,37.7767527,-122.4145174
5434001070,0,37.7768143,-122.4144316
5434001071,0,37.7769871,-122.4146475
5434001072,0,37.7770305,-122.4146716
5434001073,0,37.7770869,-122.4146017
5434001074,0,37.7769447,-122.4147749
5434001075,0,37.7766786,-122.4144182
5434001076,0,37.7765782,-122.4142816
5434001241,0,37.7800823,-122.4098437
5434001242,0,37.7775743,-122.4115254
5434001243,0,37.7776994,-122.4116904
5434001244,0,37.7777294,-122.4117309
5434001246,0,37.7786534,-122.4109165
5434001247,0,37.7788039,-122.4107046
5434001248,0,37.7789126,-122.4105617
5434001249,0,37.7781033,-122.4108481
5434001250,0,37.7782679,-122.411047
5434001252,0,37.7780164,-122.4109539
5434001253,0,37.7781787,-122.411164
5434001255,0,37.7777779,-122.4147508
5434001256,0,37.7784721,-122.4159752
5434001257,0,37.7786129,-122.4161622
5434001258,0,37.7787107,-122.4161967
5434001259,0,37.7782103,-122.4163628
5434001260,0,37.7782474,-122.4163091
5434001261,0,37.7783527,-122.4164272
5434001262,0,37.7782866,-122.4163494
5434001263,0,37.7782199,-122.4165232
5434001264,0,37.779844,-122.4152741
5434001265,0,37.7796593,-122.415648
5434001266,0,37.7797982,-122.4156936
5434001267,0,37.7795999,-122.4161455
5434001269,0,37.7797335,-122.4161911
5437074279,0,37.7807387,-122.4070022
5696037457,0,37.7825642,-122.4159452
5696037458,0,37.782658,-122.4159628
5696037466,0,37.7826911,-122.415963
5696037481,0,37.7828034,-122.4160101
5696037484,0,37.782819,-122.4159008
5696037485,0,37.7828193,-122.4159759
5696037486,0,37.7828241,-122.4159256
5696037487,0,37.78284,-122.4158809
5696037488,0,37.7828555,-122.4157685
5841552062,0,37.7738536,-122.4117285
5841552065,0,37.774917,-122.4101786
5841552066,0,37.7749246,-122.4099979
5841552067,0,37.7750662,-122.4099507
5841552068,0,37.7750728,-122.4101841
5841552069,0,37.7750669,-122.4099887
5841552070,0,37.7751661,-122.4098626
5841552071,0,37.7751837,-122.4098027
5841552073,0,37.7766768,-122.4079504
5854734676,0,37.7773521,-122.416133
5854920617,0,37.7783378,-122.4151806
5854920618,0,37.7783386,-122.4151849
5854920619,0,37.7783407,-122.4151873
5854920620,0,37.7783439,-122.4151876
5854920621,0,37.7783471,-122.4151859
5854920622,0,37.7788809,-122.4146237
5854920623,0,37.7788924,-122.4146383
5854920624,0,37.7790571,-122.4144306
5854920631,0,37.7790456,-122.414416
5854920632,0,37.7803376,-122.4126728
5854920633,0,37.7803254,-122.4126574
5854920634,0,37.7801639,-122.412863
5854920637,0,37.7801762,-122.4128784
5854920638,0,37.7808718,-122.4121177
5854920639,0,37.7808709,-122.4121141
5854920640,0,37.7808682,-122.4121115
5854920641,0,37.7808645,-122.4121115
5854920642,0,37.7808603,-122.4121138
5854920643,0,37.7806528,-122.4123787
5854920644,0,37.780665,-122.4123931
5854920645,0,37.7808407,-122.4121688
5854920646,0,37.7808701,-122.4121232
5854920647,0,37.7819775,-122.4105933
5854920648,0,37.7819655,-122.4105779
5854920649,0,37.7818402,-122.4107348
5854920650,0,37.7817692,-122.4108344
5854920651,0,37.7817681,-122.4108391
5854920652,0,37.7817692,-122.4108434
5854920653,0,37.7817723,-122.4108461
5854920654,0,37.7817755,-122.4108471
5854920655,0,37.7817792,-122.4108458
5854920656,0,37.7825801,-122.4099418
5854920657,0,37.7823799,-122.4101958
5854920658,0,37.7823901,-122.4102087
5854920659,0,37.7825906,-122.409954
5854920660,0,37.7825902,-122.4099413
5854920867,0,37.7798011,-122.4133174
5854920870,0,37.7819912,-122.4106288
5854920871,0,37.7803534,-122.412699
5854920872,0,37.7773555,-122.4164908
5854920873,0,37.7776546,-122.4161116
5854920874,0,37.778857,-122.4145915
